SMILES,IUPAC,InChI,InChIKey,MolWeight,ExactMass,HBondDonors,HBondAcceptors,TPSA,LogP,RotatableBonds,Solubility,Viscosity_cP,ThermalStability_Score,BoilingPoint_C
CC(=O)Nc1cc2c(C=Cc3cccnc3)n[nH]c2cc1F,N-[6-fluoro-3-(2-pyridin-3-ylethenyl)-1H-indazol-5-yl]acetamide,"InChI=1S/C16H13FN4O/c1-10(22)19-16-7-12-14(20-21-15(12)8-13(16)17)5-4-11-3-2-6-18-9-11/h2-9H,1H3,(H,19,22)(H,20,21)",QEIBNHSLIOEPAQ-UHFFFAOYSA-N,296.305,296.10733925600005,2.0,3.0,70.67,3.2258000000000013,3.0,2.1,8.16,6.267,339.344
O=C(Nc1cc2c(cc1Br)CCC2)NC1CCOC2(CCC2)C1,"1-(6-bromo-2,3-dihydro-1H-inden-5-yl)-3-(5-oxaspiro[3.5]nonan-8-yl)urea","InChI=1S/C18H23BrN2O2/c19-15-9-12-3-1-4-13(12)10-16(15)21-17(22)20-14-5-8-23-18(11-14)6-2-7-18/h9-10,14H,1-8,11H2,(H2,20,21,22)",TZMVKBFKABUXJA-UHFFFAOYSA-N,379.2980000000002,378.094290076,2.0,2.0,50.36,4.161000000000002,2.0,3.6,6.195,17.287,422.763
CCOCC1CCS(=O)(=O)C12CN(Cc1cc(C)ccc1C)C2,"2-[(2,5-dimethylphenyl)methyl]-8-(ethoxymethyl)-5lambda6-thia-2-azaspiro[3.4]octane 5,5-dioxide","InChI=1S/C18H27NO3S/c1-4-22-11-17-7-8-23(20,21)18(17)12-19(13-18)10-16-9-14(2)5-6-15(16)3/h5-6,9,17H,4,7-8,10-13H2,1-3H3",VKHVHYRVLGYQQY-UHFFFAOYSA-N,337.48500000000007,337.171164724,0.0,4.0,46.61000000000001,2.32904,5.0,2.1,5.736,-3.468,278.676
CC12CCC3c4c(O)cc(OS(N)(=O)=O)cc4CCC3C13C=CC2CC3,"(9-hydroxy-14-methyl-7-pentacyclo[13.2.2.01,14.02,11.05,10]nonadeca-5(10),6,8,16-tetraenyl) sulfamate","InChI=1S/C20H25NO4S/c1-19-7-6-15-16(20(19)8-4-13(19)5-9-20)3-2-12-10-14(25-26(21,23)24)11-17(22)18(12)15/h4,8,10-11,13,15-16,22H,2-3,5-7,9H2,1H3,(H2,21,23,24)",HRKHHXCKBCHYCM-UHFFFAOYSA-N,375.4900000000002,375.15042928,2.0,4.0,89.62,3.3868000000000027,2.0,4.4,10.313,15.548,364.088
O=S(=O)(CC1CC1)NC1CCOC2(CCCC2)C1,1-cyclopropyl-N-(6-oxaspiro[4.5]decan-9-yl)methanesulfonamide,"InChI=1S/C13H23NO3S/c15-18(16,10-11-3-4-11)14-12-5-8-17-13(9-12)6-1-2-7-13/h11-12,14H,1-10H2",PXWTVIYURMXJKF-UHFFFAOYSA-N,273.398,273.139864596,1.0,3.0,55.400000000000006,1.8076,4.0,1.6,6.487,-2.715,229.314
NNC(c1ccc(OC2CC2)cc1)c1c(F)cccc1Cl,[(2-chloro-6-fluorophenyl)-(4-cyclopropyloxyphenyl)methyl]hydrazine,"InChI=1S/C16H16ClFN2O/c17-13-2-1-3-14(18)15(13)16(20-19)10-4-6-11(7-5-10)21-12-8-9-12/h1-7,12,16,20H,8-9,19H2",ACQSEFDHLWEDCJ-UHFFFAOYSA-N,306.7679999999999,306.093519032,2.0,3.0,47.28,3.573000000000002,5.0,3.5,5.842,-2.516,367.058
CCCNc1ccc(C(=O)N2C(C)CCC2CC)c(C)c1,(2-ethyl-5-methylpyrrolidin-1-yl)-[2-methyl-4-(propylamino)phenyl]methanone,"InChI=1S/C18H28N2O/c1-5-11-19-15-8-10-17(13(3)12-15)18(21)20-14(4)7-9-16(20)6-2/h8,10,12,14,16,19H,5-7,9,11H2,1-4H3",GXCLOOXKWSEZAG-UHFFFAOYSA-N,288.435,288.220163516,1.0,2.0,32.34,4.220020000000003,5.0,4.5,4.111,-2.138,412.651
C=CCN1C(=O)C(Nc2ccc(F)cc2)=C(c2ccc(Cl)cc2)C1=O,"3-(4-chlorophenyl)-4-(4-fluoroanilino)-1-prop-2-enylpyrrole-2,5-dione","InChI=1S/C19H14ClFN2O2/c1-2-11-23-18(24)16(12-3-5-13(20)6-4-12)17(19(23)25)22-15-9-7-14(21)8-10-15/h2-10,22H,1,11H2",OJSDRTKTRONXEB-UHFFFAOYSA-N,356.78400000000005,356.072783588,1.0,3.0,49.41,3.857100000000002,5.0,4.2,6.055,0.553,396.368
O=C(c1cncs1)N(CCBr)C1CCCC1,"N-(2-bromoethyl)-N-cyclopentyl-1,3-thiazole-5-carboxamide","InChI=1S/C11H15BrN2OS/c12-5-6-14(9-3-1-2-4-9)11(15)10-7-13-8-16-10/h7-9H,1-6H2",YRLGMEIRJXRJFO-UHFFFAOYSA-N,303.22500000000014,302.00884620000005,0.0,3.0,33.2,2.9228000000000014,4.0,2.8,4.226,1.007,317.726
CCOc1ccc(CCNC(=O)CON=Cc2ccc(OC)c(OC)c2)cc1OCC,"N-[2-(3,4-diethoxyphenyl)ethyl]-2-[(3,4-dimethoxyphenyl)methylideneamino]oxyacetamide","InChI=1S/C23H30N2O6/c1-5-29-20-10-7-17(13-22(20)30-6-2)11-12-24-23(26)16-31-25-15-18-8-9-19(27-3)21(14-18)28-4/h7-10,13-15H,5-6,11-12,16H2,1-4H3,(H,24,26)",FNPXPHDDLKARPE-UHFFFAOYSA-N,430.50100000000026,430.21038668,1.0,7.0,87.61000000000001,3.210600000000002,13.0,3.9,10.422,-37.054,359.675
c1ccc2c(c1)NCC2Cc1nc(C2CCCCS2)no1,"5-(2,3-dihydro-1H-indol-3-ylmethyl)-3-(thian-2-yl)-1,2,4-oxadiazole","InChI=1S/C16H19N3OS/c1-2-6-13-12(5-1)11(10-17-13)9-15-18-16(19-20-15)14-7-3-4-8-21-14/h1-2,5-6,11,14,17H,3-4,7-10H2",JIFWHJIDQQAYPO-UHFFFAOYSA-N,301.415,301.124883228,1.0,5.0,50.95,3.779600000000003,3.0,3.3,6.298,7.63,381.696
C[NH+](C)C(CNS(=O)(=O)c1ccc(Cl)cc1)c1ccco1,[2-[(4-chlorophenyl)sulfonylamino]-1-(furan-2-yl)ethyl]-dimethylazanium,"InChI=1S/C14H17ClN2O3S/c1-17(2)13(14-4-3-9-20-14)10-16-21(18,19)12-7-5-11(15)6-8-12/h3-9,13,16H,10H2,1-2H3/p+1",SMSURUVDOMCZLN-UHFFFAOYSA-O,329.82900000000006,329.07211753609,2.0,3.0,63.75,1.0971000000000006,6.0,2.2,7.535,-11.314,185.055
CC(C)CCCCNc1nc(C(N)=O)ccc1N,5-amino-6-(5-methylhexylamino)pyridine-2-carboxamide,"InChI=1S/C13H22N4O/c1-9(2)5-3-4-8-16-13-10(14)6-7-11(17-13)12(15)18/h6-7,9H,3-5,8,14H2,1-2H3,(H2,15,18)(H,16,17)",UVXZCVFSUAYIBO-UHFFFAOYSA-N,250.346,250.179361324,3.0,4.0,94.03,2.0009,7.0,2.3,10.604,-18.481,240.123
COc1cc(CCC(=O)NCc2ccc(OC3CCCC3)nc2)ccc1OCC(F)(F)F,"N-[(6-cyclopentyloxy-3-pyridinyl)methyl]-3-[3-methoxy-4-(2,2,2-trifluoroethoxy)phenyl]propanamide","InChI=1S/C23H27F3N2O4/c1-30-20-12-16(6-9-19(20)31-15-23(24,25)26)7-10-21(29)27-13-17-8-11-22(28-14-17)32-18-4-2-3-5-18/h6,8-9,11-12,14,18H,2-5,7,10,13,15H2,1H3,(H,27,29)",SVGYVDIZYHXROV-UHFFFAOYSA-N,452.4730000000002,452.192292004,1.0,5.0,69.68,4.601700000000004,10.0,4.5,8.473,-18.173,467.523
CC(C)(NC(=O)c1ccccc1[N+](=O)[O-])c1ccncc1,2-nitro-N-(2-pyridin-4-ylpropan-2-yl)benzamide,"InChI=1S/C15H15N3O3/c1-15(2,11-7-9-16-10-8-11)17-14(19)12-5-3-4-6-13(12)18(20)21/h3-10H,1-2H3,(H,17,19)",IWGQFJXDMGBPCU-UHFFFAOYSA-N,285.303,285.11134134,1.0,4.0,85.13,2.6549000000000005,4.0,1.2,9.584,-0.425,294.766
O=C1CCCCc2nn(c3ccccc23)C(=O)CCCCc2nn1c1ccccc21,"1,14,27,28-tetrazapentacyclo[18.6.1.17,14.08,13.021,26]octacosa-7(28),8,10,12,20(27),21,23,25-octaene-2,15-dione","InChI=1S/C24H24N4O2/c29-23-15-8-4-12-20-18-10-2-6-14-22(18)28(26-20)24(30)16-7-3-11-19-17-9-1-5-13-21(17)27(23)25-19/h1-2,5-6,9-10,13-14H,3-4,7-8,11-12,15-16H2",ZSWHHIJYFLRORE-UHFFFAOYSA-N,400.4820000000002,400.189926008,0.0,6.0,69.78,4.805800000000004,0.0,4.3,8.379,29.636,474.512
CCC(C)(CC)NS(=O)(=O)c1cc(Br)cnc1N,2-amino-5-bromo-N-(3-methylpentan-3-yl)pyridine-3-sulfonamide,"InChI=1S/C11H18BrN3O2S/c1-4-11(3,5-2)15-18(16,17)9-6-8(12)7-14-10(9)13/h6-7,15H,4-5H2,1-3H3,(H2,13,14)",VOOQSDALPIYNLI-UHFFFAOYSA-N,336.255,335.030309916,2.0,4.0,85.08,2.2833,5.0,2.8,9.781,-3.621,275.048
Cc1cccc(NC(=O)c2ccc(C(=O)N(C)Cc3ccccc3)cc2)c1,"4-N-benzyl-4-N-methyl-1-N-(3-methylphenyl)benzene-1,4-dicarboxamide","InChI=1S/C23H22N2O2/c1-17-7-6-10-21(15-17)24-22(26)19-11-13-20(14-12-19)23(27)25(2)16-18-8-4-3-5-9-18/h3-15H,16H2,1-2H3,(H,24,26)",PMSIGAOIBQOXBW-UHFFFAOYSA-N,358.44100000000003,358.168127944,1.0,2.0,49.41,4.519520000000004,5.0,4.1,5.958,1.961,446.315
CCN(CCNS(C)(=O)=O)c1ccc(N=C(C(=O)Nc2ccccc2OC)c2nc3ccc(F)cc3c(=O)n2CC(CCC(C)CC(C)(C)C)C(C)CC(C)(C)C)c(C)c1,"2-[3-[2-(4,4-dimethylpentan-2-yl)-5,7,7-trimethyloctyl]-6-fluoro-4-oxoquinazolin-2-yl]-2-[4-[ethyl-[2-(methanesulfonamido)ethyl]amino]-2-methylphenyl]imino-N-(2-methoxyphenyl)acetamide","InChI=1S/C47H67FN6O5S/c1-13-53(25-24-49-60(12,57)58)36-21-23-38(32(3)26-36)50-42(44(55)52-40-16-14-15-17-41(40)59-11)43-51-39-22-20-35(48)27-37(39)45(56)54(43)30-34(33(4)29-47(8,9)10)19-18-31(2)28-46(5,6)7/h14-17,20-23,26-27,31,33-34,49H,13,18-19,24-25,28-30H2,1-12H3,(H,52,55)",VHPVZPVCKGJUPQ-UHFFFAOYSA-N,847.1549999999995,846.487768464,2.0,9.0,134.99,9.52862,19.0,11.2,16.293,-33.585,900.191
CCSc1nnc(SCC(=O)Nc2ccc3oc4ccccc4c3c2)s1,"N-dibenzofuran-2-yl-2-[(5-ethylsulfanyl-1,3,4-thiadiazol-2-yl)sulfanyl]acetamide","InChI=1S/C18H15N3O2S3/c1-2-24-17-20-21-18(26-17)25-10-16(22)19-11-7-8-15-13(9-11)12-5-3-4-6-14(12)23-15/h3-9H,2,10H2,1H3,(H,19,22)",QLGZPOLLJNBYBV-UHFFFAOYSA-N,401.5380000000001,401.03263972,1.0,7.0,68.02000000000001,5.280300000000002,6.0,5.1,8.405,0.638,510.269
OCc1cc(F)ccc1N1CCCC(O)C1,1-[4-fluoro-2-(hydroxymethyl)phenyl]piperidin-3-ol,"InChI=1S/C12H16FNO2/c13-10-3-4-12(9(6-10)8-15)14-5-1-2-11(16)7-14/h3-4,6,11,15-16H,1-2,5,7-8H2",HEDXAQIDLKOMCK-UHFFFAOYSA-N,225.26299999999995,225.116506972,2.0,3.0,43.7,1.2791,2.0,1.1,5.321,3.821,181.975
Cc1cc(c2ccc(NC(=O)CS(=O)(=O)c3ccc(F)cc3)c(C)c2)ccc1NC(=O)CS(=O)(=O)c1ccc(F)cc1,2-(4-fluorophenyl)sulfonyl-N-[4-[4-[[2-(4-fluorophenyl)sulfonylacetyl]amino]-3-methylphenyl]-2-methylphenyl]acetamide,"InChI=1S/C30H26F2N2O6S2/c1-19-15-21(3-13-27(19)33-29(35)17-41(37,38)25-9-5-23(31)6-10-25)22-4-14-28(20(2)16-22)34-30(36)18-42(39,40)26-11-7-24(32)8-12-26/h3-16H,17-18H2,1-2H3,(H,33,35)(H,34,36)",VNHVKFRGWIGYHL-UHFFFAOYSA-N,612.6760000000002,612.120034992,2.0,6.0,126.48,5.073440000000003,9.0,5.9,14.673,-4.219,528.536
Cc1[nH]nc(NC(c2ccccc2)(c2ccccc2)c2ccccc2)c1CCCO,3-[5-methyl-3-(tritylamino)-1H-pyrazol-4-yl]propan-1-ol,"InChI=1S/C26H27N3O/c1-20-24(18-11-19-30)25(29-28-20)27-26(21-12-5-2-6-13-21,22-14-7-3-8-15-22)23-16-9-4-10-17-23/h2-10,12-17,30H,11,18-19H2,1H3,(H2,27,28,29)",HCQXWFWSXUSZNF-UHFFFAOYSA-N,397.5220000000002,397.215412484,3.0,3.0,60.94,5.047020000000005,8.0,5.5,7.489,-10.03,492.13
CCCCc1ccc(NC(=O)Cn2ccc(=O)c3ccc(Cl)cc32)cc1,N-(4-butylphenyl)-2-(7-chloro-4-oxoquinolin-1-yl)acetamide,"InChI=1S/C21H21ClN2O2/c1-2-3-4-15-5-8-17(9-6-15)23-21(26)14-24-12-11-20(25)18-10-7-16(22)13-19(18)24/h5-13H,2-4,14H2,1H3,(H,23,26)",MUBKQUJBEGSJFA-UHFFFAOYSA-N,368.864,368.129155592,1.0,3.0,51.1,4.636200000000003,6.0,5.1,6.248,-2.284,456.733
CS(=O)c1cc(OCC(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,"(5-cyclopropyl-1,2-oxazol-4-yl)-[2-methylsulfinyl-4-(2,2,2-trifluoroethoxy)phenyl]methanone","InChI=1S/C16H14F3NO4S/c1-25(22)13-6-10(23-8-16(17,18)19)4-5-11(13)14(21)12-7-20-24-15(12)9-2-3-9/h4-7,9H,2-3,8H2,1H3",QLIWUDSBNQWWOH-UHFFFAOYSA-N,373.35200000000015,373.059563588,0.0,5.0,69.4,3.4615000000000027,6.0,2.5,8.187,-4.409,369.349
Cc1ncc(C(=O)N2CCC3(CCC(=O)N(Cc4ccccn4)C3)CC2)c(C)n1,"9-(2,4-dimethylpyrimidine-5-carbonyl)-2-(pyridin-2-ylmethyl)-2,9-diazaspiro[5.5]undecan-3-one","InChI=1S/C22H27N5O2/c1-16-19(13-24-17(2)25-16)21(29)26-11-8-22(9-12-26)7-6-20(28)27(15-22)14-18-5-3-4-10-23-18/h3-5,10,13H,6-9,11-12,14-15H2,1-2H3",MSIFGUVIMZGCMF-UHFFFAOYSA-N,393.49100000000016,393.216475104,0.0,5.0,79.29,2.5334400000000006,3.0,1.1,9.216,9.741,302.967
COCc1cc(C)c(OCCSc2cnn(C(C)(C)C)c(=O)c2Cl)c(C)c1,"2-tert-butyl-4-chloro-5-[2-[4-(methoxymethyl)-2,6-dimethylphenoxy]ethylsulfanyl]pyridazin-3-one","InChI=1S/C20H27ClN2O3S/c1-13-9-15(12-25-6)10-14(2)18(13)26-7-8-27-16-11-22-23(20(3,4)5)19(24)17(16)21/h9-11H,7-8,12H2,1-6H3",ZJNOBVPERBKXPB-UHFFFAOYSA-N,410.9670000000002,410.143091404,0.0,6.0,53.35,4.586040000000005,7.0,4.1,6.757,-5.28,459.708
CCCCNc1cc(C(=O)N(C)Cc2ccccc2)cc(S(N)(=O)=O)c1Oc1ccccc1,N-benzyl-3-(butylamino)-N-methyl-4-phenoxy-5-sulfamoylbenzamide,"InChI=1S/C25H29N3O4S/c1-3-4-15-27-22-16-20(25(29)28(2)18-19-11-7-5-8-12-19)17-23(33(26,30)31)24(22)32-21-13-9-6-10-14-21/h5-14,16-17,27H,3-4,15,18H2,1-2H3,(H2,26,30,31)",ROMQJGNUSLVPTA-UHFFFAOYSA-N,467.5910000000002,467.187877408,2.0,5.0,101.73,4.610500000000004,10.0,4.2,11.808,-17.399,470.602
CN1C(=O)CCc2cc(CCCS)ccc21,"1-methyl-6-(3-sulfanylpropyl)-3,4-dihydroquinolin-2-one","InChI=1S/C13H17NOS/c1-14-12-6-4-10(3-2-8-16)9-11(12)5-7-13(14)15/h4,6,9,16H,2-3,5,7-8H2,1H3",NHDWACZUMJVMRQ-UHFFFAOYSA-N,235.352,235.103085164,1.0,2.0,20.31,2.458,3.0,2.2,2.802,1.684,272.006
Cc1cccc(OCC(=O)Nc2nc3ccc(Br)cc3s2)c1,"N-(6-bromo-1,3-benzothiazol-2-yl)-2-(3-methylphenoxy)acetamide","InChI=1S/C16H13BrN2O2S/c1-10-3-2-4-12(7-10)21-9-15(20)19-16-18-13-6-5-11(17)8-14(13)22-16/h2-8H,9H2,1H3,(H,18,19,20)",DJXYGQQZHMVZLC-UHFFFAOYSA-N,377.2630000000001,375.9881107560001,1.0,4.0,51.22,4.384720000000002,4.0,4.6,6.377,7.633,439.216
CCOC(=O)c1c(NC(=O)Cn2nc(C(F)F)cc2C(F)F)sc2c1CCCC2,"ethyl 2-[[2-[3,5-bis(difluoromethyl)pyrazol-1-yl]acetyl]amino]-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxylate","InChI=1S/C18H19F4N3O3S/c1-2-28-18(27)14-9-5-3-4-6-12(9)29-17(14)23-13(26)8-25-11(16(21)22)7-10(24-25)15(19)20/h7,15-16H,2-6,8H2,1H3,(H,23,26)",GNGJWIUHLGNSDJ-UHFFFAOYSA-N,433.4270000000002,433.1083253480001,1.0,6.0,73.22,4.514000000000004,7.0,4.6,8.889,-4.301,457.898
C[N+]1([O-])CCC(F)(c2ccc(Cl)cc2F)C1,3-(4-chloro-2-fluorophenyl)-3-fluoro-1-methyl-1-oxidopyrrolidin-1-ium,"InChI=1S/C11H12ClF2NO/c1-15(16)5-4-11(14,7-15)9-3-2-8(12)6-10(9)13/h2-3,6H,4-5,7H2,1H3",UJQKEZWTLUYRRE-UHFFFAOYSA-N,247.672,247.057548124,0.0,1.0,23.06,2.9920000000000018,1.0,2.3,2.901,13.368,314.028
COc1ccc(C(C)(C)c2ccc(OS(=O)(=O)CCN(CCS(C)(=O)=O)Cc3ccco3)cc2)cc1,[4-[2-(4-methoxyphenyl)propan-2-yl]phenyl] 2-[furan-2-ylmethyl(2-methylsulfonylethyl)amino]ethanesulfonate,"InChI=1S/C26H33NO7S2/c1-26(2,21-7-11-23(32-3)12-8-21)22-9-13-24(14-10-22)34-36(30,31)19-16-27(15-18-35(4,28)29)20-25-6-5-17-33-25/h5-14,17H,15-16,18-20H2,1-4H3",NPRHRXHONGLQDF-UHFFFAOYSA-N,535.6840000000004,535.1698443959999,0.0,8.0,103.12,3.869500000000003,13.0,4.2,12.183,-30.477,425.922
O=C1CN(C(=O)C(Cl)Cl)N(Cc2ccc(Cl)cc2Cl)C(=O)N1,"1-(2,2-dichloroacetyl)-2-[(2,4-dichlorophenyl)methyl]-1,2,4-triazinane-3,5-dione","InChI=1S/C12H9Cl4N3O3/c13-7-2-1-6(8(14)3-7)4-19-12(22)17-9(20)5-18(19)11(21)10(15)16/h1-3,10H,4-5H2,(H,17,20,22)",BNKALHIWZSFFJA-UHFFFAOYSA-N,385.0340000000001,382.939801868,1.0,3.0,69.72,2.5925,3.0,2.9,8.142,9.437,306.043
CCCCCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCC=CCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,"(2-octadeca-6,9,12-trienoyloxy-3-tetracos-15-enoyloxypropyl) 2-(trimethylazaniumyl)ethyl phosphate","InChI=1S/C50H92NO8P/c1-6-8-10-12-14-16-18-20-22-23-24-25-26-27-29-30-32-34-36-38-40-42-49(52)56-46-48(47-58-60(54,55)57-45-44-51(3,4)5)59-50(53)43-41-39-37-35-33-31-28-21-19-17-15-13-11-9-7-2/h15,17,20-22,28,33,35,48H,6-14,16,18-19,23-27,29-32,34,36-47H2,1-5H3",GBIZLQLECZADGM-UHFFFAOYSA-N,866.2589999999997,865.656055534,0.0,8.0,111.19,13.616799999999976,44.0,15.6,13.652,-149.453,1209.861
CCCC1=CCCN(C(=O)C=Cc2cc(OC)c(OC)c(OC)c2)C1=O,"5-propyl-1-[3-(3,4,5-trimethoxyphenyl)prop-2-enoyl]-2,3-dihydropyridin-6-one","InChI=1S/C20H25NO5/c1-5-7-15-8-6-11-21(20(15)23)18(22)10-9-14-12-16(24-2)19(26-4)17(13-14)25-3/h8-10,12-13H,5-7,11H2,1-4H3",DISPYMPVZXPDPR-UHFFFAOYSA-N,359.42200000000014,359.1732729,0.0,5.0,65.07,3.211000000000002,7.0,3.4,7.726,-10.607,348.333
O=C(CCc1cccc2c1OCO2)Nc1c(F)cccc1F,"3-(1,3-benzodioxol-4-yl)-N-(2,6-difluorophenyl)propanamide","InChI=1S/C16H13F2NO3/c17-11-4-2-5-12(18)15(11)19-14(20)8-7-10-3-1-6-13-16(10)22-9-21-13/h1-6H,7-9H2,(H,19,20)",HVFSTZCMMTVFRO-UHFFFAOYSA-N,305.28,305.08634971600003,1.0,3.0,47.56,3.264800000000001,4.0,3.0,5.767,1.794,343.705
COc1ccc(Cl)cc1C(=O)N1CCCC1C(=O)Nc1cccc(F)c1F,"1-(5-chloro-2-methoxybenzoyl)-N-(2,3-difluorophenyl)pyrrolidine-2-carboxamide","InChI=1S/C19H17ClF2N2O3/c1-27-16-8-7-11(20)10-12(16)19(26)24-9-3-6-15(24)18(25)23-14-5-2-4-13(21)17(14)22/h2,4-5,7-8,10,15H,3,6,9H2,1H3,(H,23,25)",VGJRDCRAFUFKME-UHFFFAOYSA-N,394.805,394.0895765240001,1.0,3.0,58.64,3.8701000000000025,4.0,3.6,7.054,7.48,403.426
Cc1cccc2c1Oc1nc(c3ccc(Cl)cc3)[nH]c(=O)c1C2,"2-(4-chlorophenyl)-9-methyl-3,5-dihydrochromeno[2,3-d]pyrimidin-4-one","InChI=1S/C18H13ClN2O2/c1-10-3-2-4-12-9-14-17(22)20-16(21-18(14)23-15(10)12)11-5-7-13(19)8-6-11/h2-8H,9H2,1H3,(H,20,21,22)",DEWSEMAHBDCNOO-UHFFFAOYSA-N,324.7670000000001,324.066555336,1.0,3.0,54.98,4.095220000000002,1.0,3.7,6.548,19.429,409.104
CC(Sc1nccn1c1ccc(C(C)C)cc1)C(=O)Nc1ccc2c(c1)OCO2,"N-(1,3-benzodioxol-5-yl)-2-[1-(4-propan-2-ylphenyl)imidazol-2-yl]sulfanylpropanamide","InChI=1S/C22H23N3O3S/c1-14(2)16-4-7-18(8-5-16)25-11-10-23-22(25)29-15(3)21(26)24-17-6-9-19-20(12-17)28-13-27-19/h4-12,14-15H,13H2,1-3H3,(H,24,26)",PMXNWQRVXOWNJZ-UHFFFAOYSA-N,409.5110000000002,409.146012596,1.0,6.0,65.38000000000001,4.843700000000004,6.0,4.8,8.057,0.163,478.799
O=C(NCCc1cc(c2ccccc2)on1)c1cc(c2ccco2)on1,"5-(furan-2-yl)-N-[2-(5-phenyl-1,2-oxazol-3-yl)ethyl]-1,2-oxazole-3-carboxamide","InChI=1S/C19H15N3O4/c23-19(15-12-18(26-22-15)16-7-4-10-24-16)20-9-8-14-11-17(25-21-14)13-5-2-1-3-6-13/h1-7,10-12H,8-9H2,(H,20,23)",FDGFCTBBFMGTLU-UHFFFAOYSA-N,349.3460000000001,349.10625596,1.0,6.0,94.3,3.562100000000002,6.0,2.8,10.829,-5.408,373.053
O=C(c1cc(N2CCN(c3ccccc3F)CC2)ncn1)N1CCCC1,[6-[4-(2-fluorophenyl)piperazin-1-yl]pyrimidin-4-yl]-pyrrolidin-1-ylmethanone,"InChI=1S/C19H22FN5O/c20-15-5-1-2-6-17(15)23-9-11-24(12-10-23)18-13-16(21-14-22-18)19(26)25-7-3-4-8-25/h1-2,5-6,13-14H,3-4,7-12H2",UOUMRFIGOTYWPF-UHFFFAOYSA-N,355.4170000000002,355.18083854400004,0.0,5.0,52.57000000000001,2.1783,3.0,2.6,6.468,7.127,270.239
O=S(=O)(Cc1cccc(CCl)c1)N1CCn2cnnc2C1,"7-[[3-(chloromethyl)phenyl]methylsulfonyl]-6,8-dihydro-5H-[1,2,4]triazolo[4,3-a]pyrazine","InChI=1S/C13H15ClN4O2S/c14-7-11-2-1-3-12(6-11)9-21(19,20)18-5-4-17-10-15-16-13(17)8-18/h1-3,6,10H,4-5,7-9H2",BUFDXEUFYBLVRE-UHFFFAOYSA-N,326.809,326.06042440000004,0.0,5.0,68.09,1.3625000000000005,4.0,0.1,7.963,-0.935,204.477
Nc1ncccc1COc1cncc(Cl)c1,3-[(5-chloro-3-pyridinyl)oxymethyl]pyridin-2-amine,"InChI=1S/C11H10ClN3O/c12-9-4-10(6-14-5-9)16-7-8-2-1-3-15-11(8)13/h1-6H,7H2,(H2,13,15)",LSTUMHFOIRVIGV-UHFFFAOYSA-N,235.674,235.05123962,1.0,4.0,61.03,2.2912,3.0,1.5,7.074,1.366,259.548
CC1(C)C(=CC=CC(=CC=CC2=Nc3c(cc(Cl)c[n+]3CCCCS(=O)(=O)O)C2(C)C)c2cccc(CCCC(=O)O)c2)N(CCCCS(=O)(=O)O)c2ccc(S(=O)(=O)O)cc21,"4-[3-[1-[5-chloro-3,3-dimethyl-7-(4-sulfobutyl)pyrrolo[2,3-b]pyridin-7-ium-2-yl]-7-[3,3-dimethyl-5-sulfo-1-(4-sulfobutyl)indol-2-ylidene]hepta-1,3,5-trien-4-yl]phenyl]butanoic acid","InChI=1S/C44H52ClN3O11S3/c1-43(2)37-28-34(45)30-47(23-5-7-25-60(51,52)53)42(37)46-39(43)18-11-15-32(33-17-9-13-31(27-33)14-10-20-41(49)50)16-12-19-40-44(3,4)36-29-35(62(57,58)59)21-22-38(36)48(40)24-6-8-26-61(54,55)56/h9,11-13,15-19,21-22,27-30H,5-8,10,14,20,23-26H2,1-4H3,(H3-,49,50,51,52,53,54,55,56,57,58,59)/p+1",MVHAMCKMPLROMS-UHFFFAOYSA-O,931.572,930.2525266160902,4.0,9.0,219.89,7.858900000000008,20.0,6.9,25.152,-37.704,788.469
O=S(=O)(CCCc1ccccc1)Nc1cc(F)ccc1N1CCCCC1,N-(5-fluoro-2-piperidin-1-ylphenyl)-3-phenylpropane-1-sulfonamide,"InChI=1S/C20H25FN2O2S/c21-18-11-12-20(23-13-5-2-6-14-23)19(16-18)22-26(24,25)15-7-10-17-8-3-1-4-9-17/h1,3-4,8-9,11-12,16,22H,2,5-7,10,13-15H2",MIONLDSLJKYZGR-UHFFFAOYSA-N,376.4970000000003,376.1620772600001,1.0,3.0,49.41,4.190500000000004,7.0,4.3,6.094,-7.794,424.527
Fc1ccc2c(c1)nc(CCCl)n2C1CCOC1,2-(2-chloroethyl)-5-fluoro-1-(oxolan-3-yl)benzimidazole,"InChI=1S/C13H14ClFN2O/c14-5-3-13-16-11-7-9(15)1-2-12(11)17(13)10-4-6-18-8-10/h1-2,7,10H,3-6,8H2",LTENAPFBWKAAOV-UHFFFAOYSA-N,268.719,268.077868968,0.0,3.0,27.05,2.918100000000001,3.0,2.4,3.542,4.272,311.853
